Date,Source,Site ID,POC,val,UNITS,DAILY_AQI_VALUE,Site_Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
2018-06-01,AQS,340130003,1,41,ppb,39,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-06-02,AQS,340130003,1,18,ppb,17,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-06-03,AQS,340130003,1,10,ppb,9,Newark Firehouse,21,88,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-06-04,AQS,340130003,1,34,ppb,32,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-06-05,AQS,340130003,1,22,ppb,21,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-06-06,AQS,340130003,1,18,ppb,17,Newark Firehouse,23,96,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-06-07,AQS,340130003,1,24,ppb,23,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-06-08,AQS,340130003,1,18,ppb,17,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-06-09,AQS,340130003,1,29,ppb,27,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-06-10,AQS,340130003,1,25,ppb,24,Newark Firehouse,21,88,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-06-11,AQS,340130003,1,19,ppb,18,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-06-12,AQS,340130003,1,25,ppb,24,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-06-13,AQS,340130003,1,19,ppb,18,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-06-14,AQS,340130003,1,12,ppb,11,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-06-15,AQS,340130003,1,35,ppb,33,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-06-16,AQS,340130003,1,21,ppb,20,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-06-17,AQS,340130003,1,19,ppb,18,Newark Firehouse,21,88,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-06-18,AQS,340130003,1,12,ppb,11,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-06-19,AQS,340130003,1,12,ppb,11,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-06-20,AQS,340130003,1,35,ppb,33,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-06-21,AQS,340130003,1,35,ppb,33,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-06-22,AQS,340130003,1,22,ppb,21,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-06-23,AQS,340130003,1,28,ppb,26,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-06-24,AQS,340130003,1,14,ppb,13,Newark Firehouse,21,88,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-06-25,AQS,340130003,1,12,ppb,11,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-06-26,AQS,340130003,1,15,ppb,14,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-06-27,AQS,340130003,1,25,ppb,24,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-06-28,AQS,340130003,1,29,ppb,27,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-06-29,AQS,340130003,1,11,ppb,10,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-06-30,AQS,340130003,1,32,ppb,30,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-07-03,AQS,340130003,1,36,ppb,34,Newark Firehouse,23,96,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-07-04,AQS,340130003,1,24,ppb,23,Newark Firehouse,21,88,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-07-05,AQS,340130003,1,9,ppb,8,Newark Firehouse,21,88,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-07-06,AQS,340130003,1,10,ppb,9,Newark Firehouse,21,88,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-07-07,AQS,340130003,1,13,ppb,12,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-07-08,AQS,340130003,1,15,ppb,14,Newark Firehouse,21,88,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-07-09,AQS,340130003,1,26,ppb,25,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-07-10,AQS,340130003,1,29,ppb,27,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-07-11,AQS,340130003,1,30,ppb,28,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-07-12,AQS,340130003,1,19,ppb,18,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-07-13,AQS,340130003,1,30,ppb,28,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-07-14,AQS,340130003,1,13,ppb,12,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-07-15,AQS,340130003,1,14,ppb,13,Newark Firehouse,21,88,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-07-16,AQS,340130003,1,20,ppb,19,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-07-17,AQS,340130003,1,21,ppb,20,Newark Firehouse,21,88,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-07-18,AQS,340130003,1,7,ppb,7,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-07-19,AQS,340130003,1,15,ppb,14,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-07-20,AQS,340130003,1,18,ppb,17,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-07-21,AQS,340130003,1,18,ppb,17,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-07-22,AQS,340130003,1,12,ppb,11,Newark Firehouse,21,88,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-07-23,AQS,340130003,1,21,ppb,20,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-07-24,AQS,340130003,1,13,ppb,12,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-07-25,AQS,340130003,1,15,ppb,14,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-07-26,AQS,340130003,1,24,ppb,23,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-07-27,AQS,340130003,1,30,ppb,28,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-07-28,AQS,340130003,1,30,ppb,28,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-07-29,AQS,340130003,1,24,ppb,23,Newark Firehouse,21,88,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-07-30,AQS,340130003,1,24,ppb,23,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-07-31,AQS,340130003,1,26,ppb,25,Newark Firehouse,21,88,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-08-01,AQS,340130003,1,23,ppb,22,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-08-02,AQS,340130003,1,29,ppb,27,Newark Firehouse,18,75,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-08-03,AQS,340130003,1,28,ppb,26,Newark Firehouse,21,88,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-08-04,AQS,340130003,1,10,ppb,9,Newark Firehouse,21,88,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-08-05,AQS,340130003,1,22,ppb,21,Newark Firehouse,21,88,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-08-06,AQS,340130003,1,29,ppb,27,Newark Firehouse,19,79,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-08-07,AQS,340130003,1,30,ppb,28,Newark Firehouse,21,88,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-08-08,AQS,340130003,1,27,ppb,25,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-08-09,AQS,340130003,1,19,ppb,18,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-08-10,AQS,340130003,1,25,ppb,24,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-08-11,AQS,340130003,1,34,ppb,32,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-08-12,AQS,340130003,1,19,ppb,18,Newark Firehouse,21,88,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-08-13,AQS,340130003,1,21,ppb,20,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-08-14,AQS,340130003,1,22,ppb,21,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-08-15,AQS,340130003,1,16,ppb,15,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-08-16,AQS,340130003,1,32,ppb,30,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-08-17,AQS,340130003,1,29,ppb,27,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-08-18,AQS,340130003,1,12,ppb,11,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-08-19,AQS,340130003,1,17,ppb,16,Newark Firehouse,21,88,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-08-20,AQS,340130003,1,27,ppb,25,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-08-21,AQS,340130003,1,28,ppb,26,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-08-22,AQS,340130003,1,15,ppb,14,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-08-23,AQS,340130003,1,18,ppb,17,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-08-24,AQS,340130003,1,26,ppb,25,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-08-25,AQS,340130003,1,32,ppb,30,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-08-26,AQS,340130003,1,16,ppb,15,Newark Firehouse,21,88,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-08-27,AQS,340130003,1,30,ppb,28,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-08-28,AQS,340130003,1,21,ppb,20,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-08-29,AQS,340130003,1,22,ppb,21,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-08-30,AQS,340130003,1,21,ppb,20,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-08-31,AQS,340130003,1,24,ppb,23,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-09-01,AQS,340130003,1,12,ppb,11,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-09-02,AQS,340130003,1,20,ppb,19,Newark Firehouse,21,88,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-09-03,AQS,340130003,1,16,ppb,15,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-09-04,AQS,340130003,1,33,ppb,31,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-09-05,AQS,340130003,1,39,ppb,37,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-09-06,AQS,340130003,1,18,ppb,17,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-09-07,AQS,340130003,1,17,ppb,16,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-09-08,AQS,340130003,1,9,ppb,8,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-09-09,AQS,340130003,1,10,ppb,9,Newark Firehouse,21,88,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-09-10,AQS,340130003,1,17,ppb,16,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-09-11,AQS,340130003,1,29,ppb,27,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-09-12,AQS,340130003,1,22,ppb,21,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-09-13,AQS,340130003,1,17,ppb,16,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-09-14,AQS,340130003,1,26,ppb,25,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-09-15,AQS,340130003,1,35,ppb,33,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-09-16,AQS,340130003,1,24,ppb,23,Newark Firehouse,21,88,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-09-17,AQS,340130003,1,30,ppb,28,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-09-18,AQS,340130003,1,24,ppb,23,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-09-19,AQS,340130003,1,26,ppb,25,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-09-20,AQS,340130003,1,24,ppb,23,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-09-21,AQS,340130003,1,19,ppb,18,Newark Firehouse,21,88,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-09-22,AQS,340130003,1,8,ppb,8,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-09-23,AQS,340130003,1,12,ppb,11,Newark Firehouse,21,88,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-09-24,AQS,340130003,1,13,ppb,12,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-09-25,AQS,340130003,1,25,ppb,24,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-09-26,AQS,340130003,1,18,ppb,17,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-09-27,AQS,340130003,1,15,ppb,14,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-09-28,AQS,340130003,1,24,ppb,23,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-09-29,AQS,340130003,1,26,ppb,25,Newark Firehouse,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-09-30,AQS,340130003,1,13,ppb,12,Newark Firehouse,21,88,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,013,Essex,40.720989,-74.192892
2018-01-01,AQS,340170006,1,22,ppb,21,Bayonne,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,017,Hudson,40.67025,-74.126081
2018-01-02,AQS,340170006,1,28,ppb,26,Bayonne,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,017,Hudson,40.67025,-74.126081
